,timestamp,value,label,label1
427,2019-11-18 01:35:00,64.0,0,1
428,2019-11-18 01:40:00,64.0,0,1
429,2019-11-18 01:45:00,65.0,0,1
430,2019-11-18 01:50:00,62.33333333333334,0,1
431,2019-11-18 01:55:00,66.5,0,1
432,2019-11-18 02:00:00,65.66666666666667,0,1
433,2019-11-18 02:05:00,61.0,0,1
434,2019-11-18 02:10:00,59.33333333333334,0,1
435,2019-11-18 02:15:00,64.0,0,1
436,2019-11-18 02:20:00,65.33333333333333,0,1
437,2019-11-18 02:25:00,61.0,0,1
438,2019-11-18 02:30:00,63.66666666666666,0,1
439,2019-11-18 02:35:00,63.5,0,1
440,2019-11-18 02:40:00,64.66666666666667,0,1
441,2019-11-18 02:45:00,65.5,0,1
442,2019-11-18 02:50:00,65.0,0,1
443,2019-11-18 02:55:00,64.0,0,1
444,2019-11-18 03:00:00,63.0,0,1
445,2019-11-18 03:05:00,60.0,0,1
446,2019-11-18 03:10:00,61.0,0,1
447,2019-11-18 03:15:00,62.5,0,1
448,2019-11-18 03:20:00,62.0,0,1
449,2019-11-18 03:25:00,64.0,0,1
450,2019-11-18 03:30:00,65.66666666666667,0,1
451,2019-11-18 03:35:00,60.0,0,1
452,2019-11-18 03:40:00,63.66666666666666,0,1
453,2019-11-18 03:45:00,65.5,0,1
454,2019-11-18 03:50:00,65.0,0,1
455,2019-11-18 03:55:00,64.5,0,1
456,2019-11-18 04:00:00,64.66666666666667,0,1
457,2019-11-18 04:05:00,63.5,0,1
458,2019-11-18 04:10:00,65.66666666666667,0,1
459,2019-11-18 04:15:00,65.5,0,1
460,2019-11-18 04:20:00,63.33333333333334,0,1
461,2019-11-18 04:25:00,61.5,0,1
462,2019-11-18 04:30:00,63.33333333333334,0,1
463,2019-11-18 04:35:00,62.5,0,1
464,2019-11-18 04:40:00,65.33333333333333,0,1
465,2019-11-18 04:45:00,67.0,0,1
466,2019-11-18 04:50:00,66.66666666666667,0,1
467,2019-11-18 04:55:00,63.5,0,1
468,2019-11-18 05:00:00,67.0,0,1
469,2019-11-18 05:05:00,62.5,0,1
470,2019-11-18 05:10:00,65.0,0,1
471,2019-11-18 05:15:00,66.0,0,1
472,2019-11-18 05:20:00,61.0,0,1
473,2019-11-18 05:25:00,62.0,0,1
474,2019-11-18 05:30:00,62.66666666666666,0,1
475,2019-11-18 05:35:00,58.5,0,1
476,2019-11-18 05:40:00,63.33333333333334,0,1
477,2019-11-18 05:45:00,64.5,0,1
478,2019-11-18 05:50:00,65.33333333333333,0,1
479,2019-11-18 05:55:00,64.0,0,1
480,2019-11-18 06:00:00,62.0,0,1
481,2019-11-18 06:05:00,59.5,0,1
482,2019-11-18 06:10:00,62.66666666666666,0,1
483,2019-11-18 06:15:00,62.5,0,1
484,2019-11-18 06:20:00,61.66666666666666,0,1
485,2019-11-18 06:25:00,64.0,0,1
486,2019-11-18 06:30:00,63.66666666666666,0,1
487,2019-11-18 06:35:00,64.0,0,1
488,2019-11-18 06:40:00,60.33333333333334,0,1
489,2019-11-18 06:45:00,66.5,0,1
490,2019-11-18 06:50:00,64.0,0,1
491,2019-11-18 06:55:00,65.5,0,1
492,2019-11-18 07:00:00,63.0,0,1
493,2019-11-18 07:05:00,62.0,0,1
494,2019-11-18 07:10:00,65.66666666666667,0,1
495,2019-11-18 07:15:00,66.0,0,1
496,2019-11-18 07:20:00,64.33333333333333,0,1
497,2019-11-18 07:25:00,63.5,0,1
498,2019-11-18 07:30:00,65.33333333333333,0,1
499,2019-11-18 07:35:00,63.5,0,1
500,2019-11-18 07:40:00,65.66666666666667,0,1
501,2019-11-18 07:45:00,66.0,0,1
502,2019-11-18 07:50:00,63.66666666666666,0,1
503,2019-11-18 07:55:00,63.5,0,1
504,2019-11-18 08:00:00,63.66666666666666,0,1
505,2019-11-18 08:05:00,65.0,0,1
506,2019-11-18 08:10:00,64.0,0,1
507,2019-11-18 08:15:00,65.0,0,1
508,2019-11-18 08:20:00,62.0,0,1
509,2019-11-18 08:25:00,63.0,0,1
510,2019-11-18 08:30:00,64.66666666666667,0,1
511,2019-11-18 08:35:00,64.0,0,1
512,2019-11-18 08:40:00,64.0,0,1
513,2019-11-18 08:45:00,66.5,0,1
514,2019-11-18 08:50:00,66.33333333333333,0,1
515,2019-11-18 08:55:00,65.5,0,1
